-96, -92, 1062
-96, -138, 1060
-96, -138, 1060
-112, -154, 1047
-113, -37, 1027
-91, -17, 940
-61, -38, 942
-50, -21, 1004
-66, -14, 1079
-94, 4, 1061
-94, 4, 1061
-110, 8, 1041
-132, -17, 993
-137, -54, 991
-,-,-
27, -90, 983
83, -92, 923
125, -141, 1018
148, -98, 1083
195, -52, 1115
246, -90, 1081
246, -90, 915
294, -111, 915
305, -77, 944
259, -14, 1018
226, 0, 1047
215, -40, 1028
200, -46, 970
200, -46, 970
125, -3, 967
73, 22, 991
78, -5, 1010
78, -5, 1010
79, -52, 1025
84, -69, 1008
48, -77, 986
29, -55, 990
29, -55, 990
35, -28, 970
31, -74, 991
14, -65, 999
14, -65, 999
-15, -52, 1022
-35, -68, 1043
-57, -52, 1003
-80, -23, 1115
-104, -41, 1028
-126, -71, 1037
-168, -80, 1043
-168, -80, 1043
-191, -28, 998
-221, -61, 969
-220, -115, 1012
-223, -107, 998
-200, -86, 1044
-,-,-
20, -91, 967
19, -130, 1035
19, -130, 1035
67, -97, 1001
94, -72, 998
117, -58, 1041
129, -110, 1086
180, -80, 1054
201, -62, 1027
201, -62, 1027
212, -79, 1041
212, -84, 1050
222, -44, 1053
227, -41, 1048
220, -45, 1011
208, -66, 965
204, -59, 933
204, -59, 933
187, -90, 955
164, -65, 895
123, -48, 873
95, -70, 941
95, -70, 941
0, -64, 1066
68, -81, 1173
-30, -38, 1073
-76, -33, 1059
-76, -33, 1059
-81, -21, 1029
-66, -23, 993
-68, -72, 1005
-74, -40, 947
-116, -98, 1011
-130, -151, 1026
-151, -117, 995
-151, -73, 1004
-157, -102, 1026
-164, -89, 1049
-164, -89, 1049
-168, -52, 1039
-173, 11, 1006
-177, 25, 1009
-180, 43, 971
-188, 57, 1034
-216, 60, 1052
-,-,-
132, -41, 1084
177, -48, 1001
182, -35, 977
170, -42, 999
180, -21, 1010
209, -47, 1047
235, -80, 1004
235, -80, 1004
220, -25, 933
162, -33, 927
144, -53, 998
155, -94, 1040
133, -121, 1040
72, -65, 972
72, -65, 972
6, -71, 968
6, -98, 1027
30, -181, 1095
30, -181, 1095
39, -82, 991
18, -69, 965
17, -40, 968
4, -56, 1061
4, -56, 1061
-7, -64, 1121
14, -3, 1073
5, 78, 1019
5, 78, 1019
-7, -7, 1042
-10, -25, 1026
-10, -22, 1011
-19, -65, 1027
-51, -53, 1040
-51, -53, 1040
-76, 48, 1038
-93, 4, 1008
-116, -71, 1011
-150, -80, 993
-188, -50, 995
-207, -36, 991
-207, -36, 991
-223, -38, 1025
-243, -25, 1061
-,-,-
42, -48, 1031
76, -83, 1031
134, -102, 1004
134, -102, 1004
159, -85, 978
175, -55, 1010
197, -39, 1015
226, -44, 1031
233, -6, 1058
191, -14, 1052
171, 13, 1000
171, 13, 1000
179, -12, 977
191, 1, 976
170, -19, 986
166, -47, 986
166, -47, 986
166, -72, 961
139, -37, 941
99, 42, 1002
62, 11, 1050
62, 11, 1050
12, -40, 1130
44, -96, 1072
20, -93, 1055
-16, -80, 1048
-16, -80, 1048
-42, -43, 1029
-56, 1, 1022
-35, -40, 980
-46, -78, 966
-63, -20, 1004
-63, -20, 1004
-87, 24, 1015
-110, 55, 1017
-108, 14, 1026
-144, -40, 1058
-188, -49, 1063
-214, -53, 1002
-235, -57, 964
-244, -57, 960
-244, -57, 960
-,-,-
216, -50, 951
237, -82, 914
193, -114, 1001
225, -97, 1104
267, -62, 1047
260, 3, 996
260, 3, 996
198, -16, 973
164, -39, 996
169, -76, 1034
169, -76, 1034
176, -43, 1060
156, -7, 1012
108, 16, 960
94, -8, 935
104, -34, 987
104, -34, 987
100, 4, 980
66, 41, 975
37, 32, 1025
37, 32, 1025
8, 4, 1021
-4, 30, 986
-4, 30, 986
-24, -14, 1020
-61, -70, 1049
-74, -27, 991
-88, -18, 997
-94, -39, 1021
-94, -39, 1021
-105, -27, 1040
-109, -27, 1033
-103, -23, 1037
-91, 17, 1042
-94, -20, 1072
-91, -44, 1055
-104, -38, 1043
-116, 4, 1023
-116, 4, 1023
-123, -4, 978
-132, -27, 960
-155, -37, 976
-182, -60, 986
-193, -77, 998
-191, -87, 968
-191, -87, 968
-186, -100, 934
-,-,-
156, -100, 989
156, -100, 989
242, -115, 1017
267, -79, 1075
279, -29, 1077
266, -20, 1044
284, -67, 951
289, -57, 908
238, -18, 947
238, -18, 947
171, 34, 976
145, 25, 985
155, -11, 997
155, -11, 997
124, -70, 987
28, -52, 1047
-18, -28, 1039
-29, -62, 1063
-32, -90, 1094
-44, -65, 1031
-44, -65, 1031
-62, -34, 993
-54, -89, 1034
-33, -52, 1034
-23, 3, 1040
-41, 75, 1019
-41, 75, 1019
-65, 35, 1066
-82, 32, 1080
-80, 14, 1005
-101, -14, 1010
-132, 3, 1010
-134, 6, 978
-134, 6, 978
-154, 8, 971
-172, 7, 967
-199, -13, 951
-199, -13, 951
-236, -33, 890
-239, -20, 863
-258, -41, 893
-277, -78, 990
-289, -93, 1069
-,-,-
30, -40, 963
58, -79, 1048
122, -113, 1103
187, -84, 986
223, -77, 985
259, -69, 973
259, -69, 973
274, -49, 1010
294, -38, 1037
303, -25, 1017
284, -39, 993
230, -57, 981
230, -57, 981
207, -48, 994
196, -39, 1031
140, -23, 1023
87, -51, 979
56, -32, 986
56, -32, 986
41, -20, 1152
67, 8, 993
49, -1, 1062
49, -1, 1062
34, -16, 1010
14, 63, 960
4, 38, 969
4, 38, 969
-1, 49, 978
-15, 26, 982
-15, 26, 982
-24, 38, 991
-32, 3, 979
-62, -41, 1062
-78, -18, 1010
-78, -18, 1010
-70, -21, 1028
-87, -67, 1037
-102, -36, 1021
-114, -71, 1020
-131, -80, 1011
-141, -89, 999
-170, -85, 1023
-181, -47, 1018
-,-,-
-32, -121, 1096
-18, -118, 1042
41, -87, 1025
108, -101, 922
122, -105, 998
134, -104, 1151
177, -90, 1045
215, -76, 955
215, -76, 955
241, -103, 936
247, -94, 976
214, -46, 1025
173, -7, 991
173, -7, 991
162, -20, 969
158, -70, 1003
151, -87, 1041
121, -14, 1048
88, 26, 1015
88, 26, 1015
81, -7, 1039
74, -22, 1016
35, -1, 991
-6, 7, 978
-6, 7, 978
-36, -10, 981
-46, -41, 949
-46, -41, 949
-82, -102, 978
-123, -107, 953
-154, -86, 899
-162, -110, 932
-179, -94, 1008
-199, -68, 1091
-215, -13, 1109
-212, -1, 1087
-201, -15, 1061
-177, -25, 1102
-177, -25, 1102
-155, -7, 1135
-149, 11, 1050
-154, 10, 1008
-161, 10, 990
-179, 4, 1004
-188, -31, 965
-200, -78, 952
-200, -78, 952
-218, -94, 968
-240, -108, 1001
-,-,-
188, -113, 988
188, -113, 988
224, -116, 1057
248, -80, 1090
256, -55, 1050
258, -48, 995
248, -29, 998
211, -5, 1007
191, 7, 1019
191, 7, 1019
162, 8, 1031
101, 49, 990
67, 79, 960
67, 79, 960
47, 25, 1032
35, 19, 1024
-11, 11, 1014
-11, 11, 1014
-55, 2, 992
-70, -36, 972
-67, -68, 976
-73, -70, 985
-73, -70, 985
-104, -41, 977
-124, -44, 997
-116, -46, 1007
-121, -46, 996
-156, -31, 1046
-184, 14, 1047
-191, 72, 1023
-191, 72, 1023
-193, 81, 986
-190, 61, 983
-192, 12, 990
-188, 15, 1023
-172, 35, 1039
-172, 35, 1039
-157, 11, 1032
-143, 1, 1019
-141, -37, 1046
-159, -58, 1086
-176, -82, 1098
-,-,-
171, -52, 968
171, -52, 968
209, -43, 1028
219, -62, 1063
231, -29, 1163
226, 18, 1218
251, -62, 966
251, -62, 966
260, -94, 842
235, -100, 897
226, -52, 1028
208, 2, 1069
145, 8, 1012
145, 8, 1012
74, 11, 948
22, 9, 987
-20, 1, 1064
-20, 1, 1064
-60, 7, 1057
-108, -37, 1004
-139, -47, 910
-172, -37, 890
-188, -51, 956
-188, -51, 956
-186, -24, 984
-198, -14, 935
-189, -60, 926
-214, -88, 1004
-231, -70, 1037
-230, 0, 997
-223, 4, 976
-223, 4, 976
-206, -41, 1011
-189, -17, 1029
-176, 23, 1022
-148, 62, 987
-140, 53, 999
-140, 53, 999
-139, -13, 1103
-162, -40, 1142
-181, -53, 1074
-202, -77, 994
-224, -101, 990
-,-,-
122, -147, 1024
122, -147, 1024
178, -142, 1052
216, -107, 1028
229, -83, 1064
254, -91, 1118
272, -113, 1063
245, -15, 1030
162, 27, 990
149, 33, 1015
149, 33, 1015
148, 1, 1061
148, -22, 1015
90, 5, 1003
90, 5, 1003
68, 21, 1008
83, 8, 966
85, 4, 947
85, 4, 947
43, 10, 973
-17, 28, 988
-17, 28, 988
-46, 6, 997
-64, -21, 977
-90, -50, 987
-115, -74, 972
-115, -74, 972
-107, -75, 959
-105, -42, 936
-106, -9, 986
-103, 26, 1052
-103, 20, 1052
-112, -12, 1055
-106, 19, 1036
-106, 19, 1036
-110, -28, 1010
-129, -71, 1010
-144, -71, 973
-165, -86, 963
-189, -133, 970
-220, -150, 1035
-,-,-
163, -133, 979
163, -122, 869
149, -115, 1030
185, -88, 1166
185, -88, 1166
246, -72, 1094
242, -5, 979
196, -19, 945
169, -14, 940
177, -13, 986
177, -13, 986
173, -2, 1014
157, 17, 1035
118, 36, 1044
83, -11, 1108
83, -11, 1108
31, -98, 997
10, 13, 925
-8, 22, 971
-8, 22, 971
-52, -18, 1040
-85, -40, 1027
-96, -87, 987
-105, -115, 974
-98, -87, 1001
-98, -76, 1093
-98, -76, 1093
-90, -45, 1081
-68, -21, 1005
-57, -71, 998
-36, -62, 1009
-43, -45, 1047
-58, 15, 1040
-58, 15, 1040
-77, 62, 1029
-91, 43, 967
-106, -19, 943
-139, -57, 979
-155, -90, 1000
-186, -62, 1004
-186, -62, 1004
-,-,-
-26, -58, 1065
32, -46, 957
63, -103, 903
93, -122, 911
137, -47, 1108
137, -47, 1108
198, 13, 1258
266, -9, 1124
273, -66, 991
274, -73, 954
257, -30, 970
257, -30, 970
241, -31, 962
226, -71, 882
203, -134, 901
128, -56, 995
69, -3, 1016
69, -3, 1016
35, -43, 976
13, -127, 1061
0, -87, 1090
-73, -29, 1034
-73, -29, 1034
-128, 0, 1009
-130, -44, 1064
-123, -69, 1115
-120, -54, 1125
-124, -5, 1066
-114, -2, 993
-77, -38, 932
-77, -38, 932
-57, -43, 946
-54, 11, 979
-85, 59, 1035
-100, 26, 1000
-115, -24, 982
-115, -24, 982
-136, -64, 965
-170, -75, 978
-211, -45, 1038
-229, -17, 1048
-242, -73, 1027
-,-,-
14, -100, 989
86, -142, 1064
144, -135, 990
179, -125, 1037
192, -116, 1112
192, -116, 1112
240, -87, 1098
269, -65, 1043
277, -81, 982
241, -83, 937
222, -77, 974
211, -67, 1011
211, -67, 1011
186, -48, 1008
121, -32, 961
63, -80, 968
46, -100, 978
47, -54, 987
47, -54, 987
21, -110, 1009
-33, -53, 976
-75, -11, 950
-109, -34, 990
-110, -65, 1043
-110, -65, 1043
-109, -40, 1070
-104, -51, 1043
-73, -74, 1023
-70, -76, 1012
-65, -12, 1048
-62, 73, 1018
-74, 113, 1011
-99, 97, 1040
-99, 97, 1040
-113, 35, 1054
-136, 13, 1041
-162, -5, 975
-189, -38, 932
-203, -50, 942
-219, -73, 1010
-219, -73, 1010
-,-,-
138, -114, 912
138, -114, 912
137, -123, 1066
141, -142, 1061
165, -77, 1116
234, -38, 962
267, -69, 941
243, -98, 975
243, -98, 975
229, -94, 963
238, -95, 961
230, -77, 993
200, -61, 1029
121, -34, 1054
121, -34, 1054
66, -18, 1052
44, -23, 1059
36, -2, 1036
-11, 15, 982
-49, 20, 963
-49, 20, 963
-69, 7, 1009
-67, -6, 1001
-61, -4, 995
-61, -4, 995
-63, -25, 992
-62, -30, 1013
-41, 8, 1008
-45, 19, 1024
-45, 19, 1024
-52, 7, 1038
-45, 16, 1046
-75, -4, 1069
-97, -21, 1079
-125, -4, 1042
-125, -4, 1042
-150, -16, 991
-176, -49, 958
-218, -84, 933
-238, -91, 921
-252, -93, 934
-268, -133, 1004
-277, -164, 1024
-283, -169, 1044
-,-,-
8, -34, 988
8, -34, 988
36, -98, 991
80, -95, 926
119, -79, 1001
150, -96, 1177
150, -96, 1177
229, -87, 1080
283, -62, 1021
310, -64, 1045
317, -109, 1038
307, -55, 977
281, 56, 880
281, 56, 880
233, 77, 917
190, 66, 998
163, 45, 1040
132, 45, 1007
132, 45, 1007
105, 80, 943
90, 62, 967
56, 39, 1019
56, 39, 1019
10, 46, 1051
-33, 63, 1057
-58, 82, 1008
-71, 52, 971
-71, 52, 971
-100, -52, 1010
-139, -54, 1062
-162, 4, 1041
-158, 35, 1060
-146, 54, 1048
-152, 17, 1019
-152, 17, 1021
-161, -2, 1021
-159, -20, 990
-142, -8, 930
-168, -37, 1067
-172, 26, 1016
-182, 12, 1035
-198, -58, 1027
-220, -96, 1089
-220, -96, 1089
-,-,-
162, -48, 967
177, -101, 1046
177, -101, 1046
223, -91, 1141
266, -36, 1179
322, -45, 1081
344, -83, 909
332, -91, 962
313, -71, 996
313, -71, 996
288, -32, 981
271, -5, 926
228, -33, 901
167, -17, 979
134, 6, 994
134, 6, 994
97, -15, 982
39, -26, 936
39, -26, 936
-23, 5, 918
-58, 8, 995
-97, 51, 1000
-97, 51, 1000
-125, 33, 972
-161, -39, 1005
-191, -42, 1014
-193, -72, 1052
-193, -73, 1059
-217, -30, 1305
-200, 36, 1077
-188, 54, 1030
-189, 45, 1089
-189, 45, 1089
-187, 26, 1116
-198, 21, 1063
-201, 21, 1000
-216, -15, 967
-243, -99, 955
-236, -132, 1012
-253, -118, 1005
-251, -102, 1006
-,-,-
-5, -23, 1059
-9, -1, 988
20, -30, 1095
20, -30, 1095
57, -48, 990
98, -48, 901
111, -96, 1007
144, -100, 1083
196, -75, 1039
196, -75, 1039
233, -78, 979
219, -63, 1015
213, -25, 1048
205, -61, 1080
204, -83, 1028
196, -53, 953
196, -53, 994
164, -19, 994
142, -43, 1057
122, -40, 1034
96, -15, 977
57, 1, 1007
57, 1, 1007
11, -20, 1059
-26, -45, 1051
-50, -57, 1001
-65, -41, 1002
-72, 11, 1009
-72, 11, 1009
-82, -18, 1048
-85, -6, 1002
-97, -26, 976
-114, 2, 985
-114, 2, 985
-129, 9, 1010
-130, -14, 990
-140, 5, 957
-161, -10, 949
-187, -4, 948
-187, -4, 948
-220, -48, 957
-246, -82, 946
-277, -96, 925
-301, -141, 933
-337, -146, 967
-345, -114, 978
-,-,-
120, -36, 907
142, -70, 961
159, -80, 1062
159, -80, 1062
178, -83, 1127
188, -60, 1045
183, -30, 1046
191, -29, 1061
225, -59, 1027
237, -68, 979
215, -27, 959
215, -27, 959
180, -22, 978
163, -62, 1012
148, -66, 1006
102, -56, 969
75, -41, 982
75, -41, 982
30, -38, 1006
14, -69, 1008
-42, -10, 1037
-82, 31, 968
-82, 31, 968
-70, 38, 935
-27, -93, 1013
-7, -4, 1033
-12, 67, 1017
-12, 67, 1017
-56, 36, 1036
-81, 59, 1054
-64, 39, 1041
-56, 15, 1053
-56, 15, 1053
-61, 28, 1065
-67, 77, 1080
-74, 65, 1044
-96, 11, 1065
-127, -38, 1003
-149, -35, 931
-149, -35, 931
-167, -48, 910
-183, -50, 949
-175, -71, 1018
-190, -104, 1047
-189, -83, 1039
-178, -62, 1005
-,-,-
77, -9, 926
77, -9, 926
133, -83, 1161
176, -74, 1102
219, 35, 983
280, 41, 1133
280, 41, 1133
344, 6, 1117
388, -50, 1039
428, -27, 979
404, 39, 998
404, 39, 998
360, 33, 1003
299, 1, 1004
217, -55, 1016
119, -118, 1034
3, -52, 930
3, -52, 930
-77, -33, 892
-125, -40, 942
-157, -105, 958
-209, -57, 896
-209, -57, 896
-252, -56, 893
-236, -38, 890
-220, -60, 903
-209, -28, 949
-206, 20, 1015
-194, 51, 1046
-186, 46, 1048
-186, 46, 1048
-182, 75, 1014
-219, -3, 1119
-203, 132, 1047
-220, -3, 1063
-245, 3, 1054
-271, -13, 1042
-,-,-
36, 0, 921
36, 0, 921
60, -41, 1059
111, -38, 1052
157, -53, 967
157, -53, 967
212, -49, 966
270, -1, 1144
327, 21, 1140
377, 83, 1078
410, 57, 1020
410, 57, 1020
400, 13, 968
382, 9, 924
341, -26, 972
274, -14, 982
274, -14, 982
208, 24, 946
151, -29, 946
95, -110, 998
16, -108, 1032
16, -108, 1032
-37, -60, 994
-65, 34, 997
-94, 49, 945
-132, 76, 944
-161, 18, 1012
-161, 18, 1012
-176, 23, 1035
-181, -20, 991
-201, -49, 1037
-233, -85, 1054
-251, -67, 1059
-260, -8, 1042
-269, 2, 1062
-269, 2, 1062
-,-,-
66, 1, 1064
66, 1, 1064
69, -19, 1136
75, -51, 987
74, -2, 1011
95, -6, 1082
95, -6, 1082
113, 45, 1084
133, 52, 1030
139, -2, 1016
143, -31, 941
143, -31, 941
140, -28, 1025
139, -27, 956
129, 12, 922
108, -3, 938
108, -3, 938
100, -15, 1011
76, 19, 1047
47, 4, 1070
47, 4, 1070
29, 20, 1015
30, -18, 1011
22, -51, 1043
0, 8, 1044
0, 8, 1044
-9, 4, 1034
-13, 1, 1021
-13, 1, 1021
-9, -27, 1047
-29, -20, 1094
-56, 33, 1072
-66, 30, 1048
-66, -61, 995
-66, -61, 995
-89, -42, 946
-128, 3, 961
-175, 44, 972
-233, 61, 968
-233, 61, 968
-264, -35, 961
-295, -99, 952
-322, -124, 912
-316, -126, 964
-322, -64, 1013
-,-,-
58, -54, 1026
97, -44, 1130
138, -20, 1005
157, -54, 972
157, -54, 972
156, -47, 994
161, -22, 1062
168, 12, 1006
179, 19, 955
179, 19, 955
179, 6, 978
155, -9, 1033
123, 3, 1053
103, -20, 996
103, -20, 996
85, -18, 927
70, -27, 1005
63, 9, 1078
63, 9, 1078
49, 3, 1041
57, 4, 964
28, -1, 976
28, -1, 976
13, 3, 1069
7, -2, 1113
7, -2, 1113
6, -35, 1083
-1, -82, 997
-28, -138, 955
-28, -138, 955
-42, -124, 985
-52, -97, 1022
-49, -73, 1014
-51, -51, 960
-48, -38, 935
-63, -25, 979
-63, -25, 979
-85, -35, 998
-100, -6, 942
-126, 18, 942
-162, 12, 975
-207, 9, 981
-207, 9, 981
-246, 22, 979
-269, 2, 969
-281, -28, 990
-,-,-
134, -70, 1118
177, -106, 942
183, -72, 1067
218, -32, 1056
215, -23, 1069
215, -23, 1069
217, -39, 1013
205, -38, 1010
194, -23, 1085
175, 26, 1138
160, -23, 1099
142, -89, 1008
132, -142, 910
132, -142, 910
97, -80, 937
53, -87, 1024
25, -65, 1019
15, -30, 950
15, -30, 950
-16, -65, 929
-53, -94, 982
-90, -68, 974
-104, -72, 941
-106, -58, 886
-106, -58, 886
-126, -72, 871
-164, -64, 953
-187, -60, 1033
-191, -57, 1057
-192, -82, 1043
-215, -73, 1075
-237, -82, 1102
-234, -79, 1036
-231, -91, 989
-248, -89, 990
-248, -89, 990
-269, -127, 1014
-300, -88, 978
-322, -95, 936
-331, -55, 923
-341, -42, 980
-350, -199, 1090
-347, -112, 1083
-,-,-
70, -41, 1025
104, -35, 1004
164, -43, 1058
204, -32, 1122
252, -57, 1103
261, -37, 1030
268, -35, 993
268, -35, 993
274, -71, 948
272, -43, 958
241, -20, 1027
183, -8, 1082
133, 2, 1083
133, 2, 1083
93, -37, 1051
65, -69, 1009
29, -33, 1025
29, -33, 1025
0, -67, 1001
2, -108, 957
-4, -92, 896
-35, -57, 945
-35, -57, 945
-62, -29, 994
-74, 17, 966
-77, -9, 937
-103, -57, 989
-103, -57, 989
-130, -60, 1013
-147, -53, 1030
-152, -75, 1030
-156, -104, 1017
-169, -132, 1015
-178, -138, 1031
-166, -108, 1008
-161, -56, 1011
-182, -61, 1038
-184, -99, 978
-194, -44, 920
-199, -12, 962
-205, 52, 1025
-205, 52, 1025
-218, 80, 1084
-233, 54, 1113
-,-,-
129, -20, 1106
159, -37, 1130
191, -19, 927
183, 10, 894
183, 10, 894
166, 31, 1074
162, 6, 1093
140, 3, 1055
132, -8, 1052
132, -8, 1052
125, -20, 1028
122, -58, 1036
105, -35, 1043
83, -3, 1023
70, 10, 974
70, 10, 974
76, -45, 955
44, -95, 945
-11, -37, 976
-11, -37, 976
-61, 35, 1061
-76, 2, 1054
-67, -49, 1031
-87, -69, 985
-87, -69, 985
-115, -54, 988
-114, -4, 1036
-110, -26, 1032
-128, -29, 978
-143, 2, 990
-137, 22, 1001
-137, 22, 1001
-140, -27, 1049
-157, -49, 1022
-204, -30, 963
-235, -79, 965
-257, -117, 953
-279, -135, 956
-307, -80, 962
-333, -95, 959
-352, -57, 882
-352, -57, 882
-360, -81, 847
-360, -100, 894
-362, -113, 1006
-,-,-
200, -18, 908
179, -43, 937
179, -43, 937
179, -48, 1065
160, 1, 1070
140, 52, 1036
128, 5, 1015
128, 5, 1015
134, -41, 1003
149, -64, 1012
136, -70, 1037
109, -57, 983
95, -50, 939
95, -50, 939
101, -68, 941
79, -47, 975
36, -7, 1029
6, -64, 1031
6, -64, 1031
5, -89, 1019
-5, -114, 1026
-21, -79, 1038
-27, 21, 1070
-27, 21, 1070
-18, -41, 1090
-25, -52, 1056
-34, -47, 1014
-45, -25, 982
-63, 11, 1013
-82, 75, 1031
-82, 75, 1031
-84, 15, 1039
-94, -19, 1019
-115, -25, 1015
-142, -26, 1020
-164, -24, 1019
-171, 16, 971
-171, 16, 971
-220, 48, 953
-253, -33, 970
-280, -105, 953
-317, -139, 919
-354, -185, 957
-,-,-
73, -119, 966
108, -102, 1113
193, -52, 1167
193, -52, 1167
212, -66, 1131
197, -79, 1071
208, -131, 1023
214, -136, 1015
206, -119, 928
171, -71, 871
119, -61, 925
119, -61, 925
80, -51, 1009
57, -28, 1034
25, -33, 1040
-19, -37, 1006
-45, -49, 1028
-45, -49, 1028
-52, -42, 1066
-45, -36, 1072
-58, 9, 984
-51, -65, 956
-42, -74, 947
-42, -74, 947
-37, -67, 989
-30, -28, 1009
-21, 30, 1016
-22, -67, 1016
-16, -84, 980
-16, -84, 980
-18, -69, 991
-34, -12, 1016
-52, 27, 1012
-75, 26, 1007
-96, -31, 995
-96, -31, 995
-119, -70, 973
-145, -87, 962
-169, -77, 958
-203, -143, 1285
-239, -147, 1023
-222, -150, 1054
-229, -97, 999
-239, -106, 994
-243, -145, 1009
-,-,-
67, 1, 1016
88, 49, 1000
98, 75, 1048
83, 34, 976
83, 34, 976
105, -17, 906
119, 19, 931
105, 96, 1026
105, 96, 1026
76, 133, 1092
71, 113, 1096
70, 79, 1090
59, 48, 1093
59, 48, 1093
39, 74, 1079
34, 96, 1076
32, 84, 1014
32, 84, 1014
26, 76, 952
12, 49, 914
-11, 30, 879
-11, 30, 879
-30, -23, 882
-52, -31, 892
-64, -50, 960
-62, -37, 1018
-48, -17, 1057
-48, -17, 1057
-54, 12, 1031
-89, -22, 1142
-97, -13, 1110
-95, -38, 1054
-88, -25, 969
-104, 35, 949
-104, 35, 949
-125, 38, 1049
-141, 14, 1044
-155, 2, 1006
-177, -16, 967
-197, -42, 977
-211, -56, 990
-211, -56, 990
-231, -43, 1022
-257, 3, 1042
-294, 1, 1016
-318, -72, 988
-326, -81, 951
-,-,-
178, 53, 1089
196, 53, 1056
176, 49, 1010
176, 49, 1010
184, 53, 975
161, 29, 1046
159, 50, 1021
169, 58, 971
169, 58, 971
172, 29, 985
134, -22, 971
102, -33, 982
87, -37, 1045
87, -37, 1045
80, -47, 1041
66, -72, 1019
22, -69, 1007
-19, -25, 986
-34, -75, 989
-34, -75, 989
-36, -72, 979
-46, -51, 964
-71, 14, 949
-92, 10, 973
-92, 10, 973
-93, -33, 959
-101, -25, 945
-114, -16, 968
-127, 9, 1023
-126, 19, 1046
-126, 19, 1046
-130, 14, 1062
-142, -13, 1100
-163, 22, 1080
-174, 6, 1071
-186, -12, 1001
-206, -43, 991
-233, -53, 1034
-263, -22, 1005
-263, -22, 1005
-280, -43, 991
-284, -7, 947
-278, -3, 947
-292, -6, 982
-295, 39, 982
-287, 22, 988
-287, 22, 988
-273, -1, 1033
-,-,-
101, -63, 1104
139, -52, 924
139, -52, 924
148, -42, 865
135, -38, 1019
150, 2, 1113
170, 58, 1066
164, 66, 981
164, 66, 981
118, 51, 970
94, 74, 964
97, 80, 1057
97, 80, 1057
106, 36, 1075
60, 56, 1009
-14, 44, 1015
-44, 37, 1038
-44, 37, 1038
-47, 2, 1082
-30, -41, 1063
-25, -46, 966
-50, -36, 899
-50, -36, 899
-67, -59, 988
-63, -33, 988
-45, -42, 959
-41, -27, 948
-55, 8, 951
-55, 8, 951
-74, 14, 990
-74, 27, 1001
-71, -11, 1000
-71, -11, 1000
-72, -23, 1014
-86, -35, 1029
-97, -16, 1019
-105, -37, 1017
-106, -21, 988
-105, -18, 1019
-108, -31, 1016
-105, -19, 991
-105, -19, 991
-101, -32, 1000
-109, -3, 1021
-120, 28, 1026
-142, 30, 1001
-163, 18, 973
-174, -21, 963
-193, -87, 994
-193, -87, 994
-,-,-
23, -39, 1137
40, -40, 923
45, -16, 1000
67, -43, 1038
67, -43, 1038
86, -38, 1014
86, -61, 1054
83, -8, 1049
80, 33, 1022
80, 33, 1022
72, 58, 994
93, 32, 1001
104, -8, 1001
83, -7, 979
83, -7, 979
55, 6, 1008
53, 34, 1021
53, 34, 1021
69, 10, 1040
60, -46, 1034
20, -30, 1013
-12, -23, 1021
-12, -23, 1021
-12, -51, 1056
0, -57, 1041
1, -54, 1009
-13, -7, 1036
-24, 54, 1064
-24, 54, 1064
-24, 30, 1032
-21, 2, 1028
-20, 24, 1015
-27, 10, 1048
-27, 10, 1048
-37, 3, 1068
-37, -14, 1040
-45, -46, 1018
-66, -59, 972
-100, -36, 982
-100, -36, 982
-126, -16, 990
-158, -24, 945
-188, -64, 934
-213, -66, 937
-266, -86, 991
-301, -45, 982
-324, -64, 981
-,-,-
68, -16, 970
68, -16, 970
69, -11, 1075
86, -39, 1120
125, -19, 1101
118, 1, 1024
118, 1, 1024
102, 30, 1007
89, 21, 1015
93, -9, 1042
93, -9, 1042
104, -3, 1011
109, -36, 991
97, -2, 991
74, -7, 997
74, -7, 997
74, -29, 988
72, -42, 970
37, -37, 960
37, -37, 960
8, 14, 958
-9, 8, 974
-9, 8, 974
-8, -3, 1002
-16, -12, 962
-55, -18, 1035
-55, -18, 1035
-105, -42, 1160
-102, 16, 1112
-94, -37, 1109
-83, -15, 1018
-72, -17, 993
-55, -29, 988
-41, -65, 989
-41, -65, 989
-48, -74, 1008
-64, -49, 986
-81, -23, 967
-86, -41, 986
-109, -73, 1006
-109, -73, 1006
-136, -59, 993
-162, -60, 972
-171, -44, 954
-185, -13, 1026
-209, -32, 1100
-,-,-
82, -130, 1116
142, -125, 1031
166, -102, 961
161, -88, 1006
141, -17, 1181
141, -17, 1181
152, -76, 1136
175, -93, 983
173, -142, 962
156, -148, 1031
118, -99, 1063
107, -74, 1039
129, -54, 1004
129, -54, 1004
138, -72, 933
116, -77, 932
68, -22, 915
16, -28, 956
16, -28, 956
0, -31, 940
-7, -75, 969
-21, -61, 991
-37, -46, 992
-37, -46, 992
-65, -30, 999
-80, -51, 1019
-97, -43, 979
-114, -58, 983
-110, -54, 1011
-110, -54, 1011
-126, -24, 1051
-132, -35, 1041
-134, -48, 1007
-139, -45, 999
-153, -36, 1028
-164, -39, 1052
-172, -23, 1010
-182, -24, 982
-207, -94, 962
-229, -93, 975
-229, -93, 975
-279, -131, 1021
-294, -147, 1092
-323, -169, 1109
-,-,-
98, -45, 1141
160, -106, 1042
197, -51, 946
197, -51, 946
204, -45, 1034
195, -2, 1151
194, 5, 1092
217, 19, 964
207, -37, 975
207, -37, 975
191, -38, 969
151, 4, 930
122, -5, 970
122, -5, 970
123, -22, 938
117, -43, 932
